CLIA_Track/fg_tenfunc1.sl,EUSolver,0.675652,correct,46
CLIA_Track/fg_tenfunc2.sl,EUSolver,0.677622,correct,46
CLIA_Track/fg_VC22_a.sl,EUSolver,30.3172,correct,6
CLIA_Track/fg_VC22_b.sl,EUSolver,3602.01,unsolved,0
CLIA_Track/fg_array_search_10.sl,CVC4-1.5.1-sygus-comp-v1,0.063335,correct,1035
CLIA_Track/fg_array_search_11.sl,CVC4-1.5.1-sygus-comp-v1,0.070664,correct,1196
CLIA_Track/fg_array_search_12.sl,CVC4-1.5.1-sygus-comp-v1,0.080556,correct,1495
CLIA_Track/fg_array_search_13.sl,CVC4-1.5.1-sygus-comp-v1,0.088977,correct,1665
CLIA_Track/fg_array_search_14.sl,CVC4-1.5.1-sygus-comp-v1,0.101948,correct,1913
CLIA_Track/fg_array_search_15.sl,CVC4-1.5.1-sygus-comp-v1,0.111659,correct,2299
CLIA_Track/fg_array_search_2.sl,CVC4-1.5.1-sygus-comp-v1,0.016732,correct,53
CLIA_Track/fg_array_search_3.sl,CVC4-1.5.1-sygus-comp-v1,0.019847,correct,109
CLIA_Track/fg_array_search_4.sl,CVC4-1.5.1-sygus-comp-v1,0.024145,correct,187
CLIA_Track/fg_array_search_5.sl,CVC4-1.5.1-sygus-comp-v1,0.028512,correct,285
CLIA_Track/fg_array_search_6.sl,CVC4-1.5.1-sygus-comp-v1,0.033745,correct,372
CLIA_Track/fg_array_search_7.sl,CVC4-1.5.1-sygus-comp-v1,0.040474,correct,543
CLIA_Track/fg_array_search_8.sl,CVC4-1.5.1-sygus-comp-v1,0.045632,correct,641
CLIA_Track/fg_array_search_9.sl,CVC4-1.5.1-sygus-comp-v1,0.051622,correct,850
CLIA_Track/fg_array_sum_10_15.sl,CVC4-1.5.1-sygus-comp-v1,0.108067,correct,3354
CLIA_Track/fg_array_sum_10_5.sl,CVC4-1.5.1-sygus-comp-v1,0.106657,correct,3354
CLIA_Track/fg_array_sum_2_15.sl,CVC4-1.5.1-sygus-comp-v1,0.014581,correct,11
CLIA_Track/fg_array_sum_2_5.sl,CVC4-1.5.1-sygus-comp-v1,0.014461,correct,11
CLIA_Track/fg_array_sum_3_15.sl,CVC4-1.5.1-sygus-comp-v1,0.018865,correct,57
CLIA_Track/fg_array_sum_3_5.sl,CVC4-1.5.1-sygus-comp-v1,0.018948,correct,57
CLIA_Track/fg_array_sum_4_15.sl,CVC4-1.5.1-sygus-comp-v1,0.024606,correct,168
CLIA_Track/fg_array_sum_4_5.sl,CVC4-1.5.1-sygus-comp-v1,0.024787,correct,168
CLIA_Track/fg_array_sum_5_15.sl,CVC4-1.5.1-sygus-comp-v1,0.030422,correct,369
CLIA_Track/fg_array_sum_6_15.sl,CVC4-1.5.1-sygus-comp-v1,0.041326,correct,678
CLIA_Track/fg_array_sum_6_5.sl,CVC4-1.5.1-sygus-comp-v1,0.040959,correct,678
CLIA_Track/fg_array_sum_7_15.sl,CVC4-1.5.1-sygus-comp-v1,0.055001,correct,1113
CLIA_Track/fg_array_sum_7_5.sl,CVC4-1.5.1-sygus-comp-v1,0.055177,correct,1113
CLIA_Track/fg_array_sum_8_15.sl,CVC4-1.5.1-sygus-comp-v1,0.066,correct,1692
CLIA_Track/fg_array_sum_8_5.sl,CVC4-1.5.1-sygus-comp-v1,0.069319,correct,1692
CLIA_Track/fg_array_sum_9_15.sl,CVC4-1.5.1-sygus-comp-v1,0.088994,correct,2433
CLIA_Track/fg_array_sum_9_5.sl,CVC4-1.5.1-sygus-comp-v1,0.0899,correct,2433
CLIA_Track/fg_eightfuncs.sl,CVC4-1.5.1-sygus-comp-v1,0.039193,correct,30
CLIA_Track/fg_fivefuncs.sl,CVC4-1.5.1-sygus-comp-v1,0.027488,correct,8
CLIA_Track/fg_max10.sl,CVC4-1.5.1-sygus-comp-v1,0.586107,correct,781
CLIA_Track/fg_max11.sl,CVC4-1.5.1-sygus-comp-v1,1.00285,correct,958
CLIA_Track/fg_max12.sl,CVC4-1.5.1-sygus-comp-v1,1.8631,correct,1160
CLIA_Track/fg_max13.sl,CVC4-1.5.1-sygus-comp-v1,3.08624,correct,1382
CLIA_Track/fg_max14.sl,CVC4-1.5.1-sygus-comp-v1,5.14651,correct,1624
CLIA_Track/fg_max15.sl,CVC4-1.5.1-sygus-comp-v1,6.26553,correct,1761
CLIA_Track/fg_max2.sl,CVC4-1.5.1-sygus-comp-v1,0.014617,correct,11
CLIA_Track/fg_max3.sl,CVC4-1.5.1-sygus-comp-v1,0.017776,correct,42
CLIA_Track/fg_max4.sl,CVC4-1.5.1-sygus-comp-v1,0.024326,correct,90
CLIA_Track/fg_max5.sl,CVC4-1.5.1-sygus-comp-v1,0.037562,correct,157
CLIA_Track/fg_max6.sl,CVC4-1.5.1-sygus-comp-v1,0.061201,correct,242
CLIA_Track/fg_max7.sl,CVC4-1.5.1-sygus-comp-v1,0.116924,correct,346
CLIA_Track/fg_max8.sl,CVC4-1.5.1-sygus-comp-v1,0.23851,correct,471
CLIA_Track/fg_max9.sl,CVC4-1.5.1-sygus-comp-v1,0.324321,correct,616
CLIA_Track/fg_mpg_example1.sl,CVC4-1.5.1-sygus-comp-v1,0.017132,correct,38
CLIA_Track/fg_mpg_example2.sl,CVC4-1.5.1-sygus-comp-v1,0.02362,correct,219
CLIA_Track/fg_mpg_example3.sl,CVC4-1.5.1-sygus-comp-v1,0.037683,correct,391
CLIA_Track/fg_mpg_example4.sl,CVC4-1.5.1-sygus-comp-v1,0.052267,correct,505
CLIA_Track/fg_mpg_example5.sl,CVC4-1.5.1-sygus-comp-v1,0.030262,correct,434
CLIA_Track/fg_mpg_guard1.sl,CVC4-1.5.1-sygus-comp-v1,0.016884,correct,24
CLIA_Track/fg_mpg_guard2.sl,CVC4-1.5.1-sygus-comp-v1,0.016269,correct,28
CLIA_Track/fg_mpg_guard3.sl,CVC4-1.5.1-sygus-comp-v1,0.016472,correct,34
CLIA_Track/fg_mpg_guard4.sl,CVC4-1.5.1-sygus-comp-v1,0.016538,correct,37
CLIA_Track/fg_mpg_ite1.sl,CVC4-1.5.1-sygus-comp-v1,0.019199,correct,77
CLIA_Track/fg_mpg_ite2.sl,CVC4-1.5.1-sygus-comp-v1,0.018955,correct,105
CLIA_Track/fg_mpg_plane1.sl,CVC4-1.5.1-sygus-comp-v1,0.014018,correct,3
CLIA_Track/fg_mpg_plane2.sl,CVC4-1.5.1-sygus-comp-v1,0.014261,correct,11
CLIA_Track/fg_mpg_plane3.sl,CVC4-1.5.1-sygus-comp-v1,0.014842,correct,11
CLIA_Track/fg_ninefuncs.sl,CVC4-1.5.1-sygus-comp-v1,0.043219,correct,31
CLIA_Track/fg_polynomial.sl,CVC4-1.5.1-sygus-comp-v1,0.025544,correct,2
CLIA_Track/fg_polynomial1.sl,CVC4-1.5.1-sygus-comp-v1,0.048905,correct,2
CLIA_Track/fg_polynomial2.sl,CVC4-1.5.1-sygus-comp-v1,0.087559,correct,4
CLIA_Track/fg_polynomial3.sl,CVC4-1.5.1-sygus-comp-v1,0.236972,correct,4
CLIA_Track/fg_polynomial4.sl,CVC4-1.5.1-sygus-comp-v1,31.9003,correct,8
CLIA_Track/fg_sevenfuncs.sl,CVC4-1.5.1-sygus-comp-v1,0.034719,correct,19
CLIA_Track/fg_sixfuncs.sl,CVC4-1.5.1-sygus-comp-v1,0.030643,correct,18
CLIA_Track/fg_tenfunc1.sl,CVC4-1.5.1-sygus-comp-v1,0.218949,correct,4324
CLIA_Track/fg_tenfunc2.sl,CVC4-1.5.1-sygus-comp-v1,0.219738,correct,4324
CLIA_Track/fg_VC22_a.sl,CVC4-1.5.1-sygus-comp-v1,6.06116,correct,6
CLIA_Track/fg_VC22_b.sl,CVC4-1.5.1-sygus-comp-v1,39.8621,correct,12
